fecha,campaign_id,canal,campaign_name,objetivo,marca,modelo_promocionado,impresiones,clicks,inversion_ars,leads_reportados_plataforma,ctr_pct,cpc_ars,cpl_plataforma_ars
2024-05-05,CAMP008,google_ads,Google Ads - Chevrolet Tracker - remarketing,remarketing,Chevrolet,Tracker,1074,17,34121.14,1,1.58,2007.13,34121.14
2024-05-05,CAMP023,google_ads,Google Ads - Fiat Pulse - remarketing,remarketing,Fiat,Pulse,3855,59,74020.78,6,1.53,1254.59,12336.8
2024-05-05,CAMP051,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,5265,63,44335.42,3,1.2,703.74,14778.47
2024-05-05,CAMP030,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,2511,73,75703.15,3,2.91,1037.03,25234.38
2024-05-05,CAMP027,google_ads,Google Ads - Chevrolet Tracker - whatsapp,whatsapp,Chevrolet,Tracker,2494,38,86814.53,4,1.52,2284.59,21703.63
2024-05-05,CAMP053,meta_ads,Meta Ads - Chevrolet Spin - lead_form,lead_form,Chevrolet,Spin,1064,40,27027.51,3,3.76,675.69,9009.17
2024-05-05,CAMP042,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,4971,153,57072.58,17,3.08,373.02,3357.21
2024-05-05,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,788,20,25549.95,1,2.54,1277.5,25549.95
2024-05-05,CAMP058,meta_ads,Meta Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,667,17,19767.08,1,2.55,1162.77,19767.08
2024-05-05,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,2378,72,73173.94,3,3.03,1016.3,24391.31
2024-05-05,CAMP026,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,1639,22,55126.63,0,1.34,2505.76,
2024-05-05,CAMP001,google_ads,Google Ads - Peugeot 208 - lead_form,lead_form,Peugeot,208,1846,53,46118.84,0,2.87,870.17,
2024-05-05,CAMP024,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,2045,18,67190.92,0,0.88,3732.83,
2024-05-05,CAMP015,google_ads,Google Ads - Ford Maverick - trafico,trafico,Ford,Maverick,6065,143,69902.49,11,2.36,488.83,6354.77
2024-05-05,CAMP033,meta_ads,Meta Ads - Volkswagen Nivus - trafico,trafico,Volkswagen,Nivus,2759,113,39933.47,5,4.1,353.39,7986.69
2024-05-06,CAMP054,meta_ads,Meta Ads - Chevrolet S10 - remarketing,remarketing,Chevrolet,S10,2615,26,61843.59,1,0.99,2378.6,61843.59
2024-05-06,CAMP016,google_ads,Google Ads - Renault Kangoo - remarketing,remarketing,Renault,Kangoo,5373,91,58526.55,9,1.69,643.15,6502.95
2024-05-06,CAMP047,meta_ads,Meta Ads - Renault Logan - lead_form,lead_form,Renault,Logan,901,18,19252.01,1,2.0,1069.56,19252.01
2024-05-06,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,2000,13,42516.4,0,0.65,3270.49,
2024-05-06,CAMP052,meta_ads,Meta Ads - Volkswagen Taos - whatsapp,whatsapp,Volkswagen,Taos,8636,283,86888.39,15,3.28,307.03,5792.56
2024-05-06,CAMP051,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,1121,42,36488.79,1,3.75,868.78,36488.79
2024-05-06,CAMP025,google_ads,Google Ads - Ford Maverick - whatsapp,whatsapp,Ford,Maverick,998,28,12801.18,2,2.81,457.18,6400.59
2024-05-06,CAMP057,meta_ads,Meta Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,421,18,14464.7,1,4.28,803.59,14464.7
2024-05-06,CAMP017,google_ads,Google Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,2634,32,59940.3,2,1.21,1873.13,29970.15
2024-05-06,CAMP043,meta_ads,Meta Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,6386,45,84340.91,0,0.7,1874.24,
2024-05-06,CAMP004,google_ads,Google Ads - Peugeot Expert - lead_form,lead_form,Peugeot,Expert,4289,170,51957.62,4,3.96,305.63,12989.41
2024-05-06,CAMP018,google_ads,Google Ads - Toyota SW4 - trafico,trafico,Toyota,SW4,1718,25,28945.85,2,1.46,1157.83,14472.92
2024-05-06,CAMP006,google_ads,Google Ads - Toyota Corolla - whatsapp,whatsapp,Toyota,Corolla,5607,138,85376.4,15,2.46,618.67,5691.76
2024-05-06,CAMP010,google_ads,Google Ads - Renault Kangoo - whatsapp,whatsapp,Renault,Kangoo,1713,29,39218.51,2,1.69,1352.36,19609.26
2024-05-06,CAMP041,meta_ads,Meta Ads - Toyota Corolla - lead_form,lead_form,Toyota,Corolla,2321,50,50713.07,1,2.15,1014.26,50713.07
2024-05-06,CAMP002,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,960,38,25511.23,1,3.96,671.35,25511.23
2024-05-07,CAMP007,google_ads,Google Ads - Volkswagen Nivus - lead_form,lead_form,Volkswagen,Nivus,3840,70,58888.21,1,1.82,841.26,58888.21
2024-05-07,CAMP038,meta_ads,Meta Ads - Peugeot Expert - remarketing,remarketing,Peugeot,Expert,3146,62,42145.59,6,1.97,679.77,7024.27
2024-05-07,CAMP051,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,3794,154,76394.47,17,4.06,496.07,4493.79
2024-05-07,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,1675,49,31942.09,5,2.93,651.88,6388.42
2024-05-07,CAMP059,meta_ads,Meta Ads - Renault Alaskan - whatsapp,whatsapp,Renault,Alaskan,3882,83,86680.72,2,2.14,1044.35,43340.36
2024-05-07,CAMP020,google_ads,Google Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,3857,51,75585.83,2,1.32,1482.08,37792.91
2024-05-07,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,1606,18,28968.58,0,1.12,1609.37,
2024-05-07,CAMP058,meta_ads,Meta Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,482,16,12832.98,0,3.32,802.06,
2024-05-07,CAMP014,google_ads,Google Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,3394,51,56622.68,1,1.5,1110.25,56622.68
2024-05-07,CAMP047,meta_ads,Meta Ads - Renault Logan - lead_form,lead_form,Renault,Logan,2501,36,34340.29,2,1.44,953.9,17170.15
2024-05-07,CAMP032,meta_ads,Meta Ads - Fiat Pulse - lead_form,lead_form,Fiat,Pulse,2035,76,68303.08,6,3.73,898.72,11383.85
2024-05-07,CAMP028,google_ads,Google Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,2244,73,57131.29,4,3.25,782.62,14282.82
2024-05-07,CAMP029,google_ads,Google Ads - Ford Bronco Sport - whatsapp,whatsapp,Ford,Bronco Sport,5687,45,75927.62,3,0.79,1687.28,25309.21
2024-05-07,CAMP049,meta_ads,Meta Ads - Fiat Cronos - trafico,trafico,Fiat,Cronos,1022,10,15749.92,0,0.98,1574.99,
2024-05-08,CAMP038,meta_ads,Meta Ads - Peugeot Expert - remarketing,remarketing,Peugeot,Expert,652,4,22244.75,0,0.61,5561.19,
2024-05-08,CAMP025,google_ads,Google Ads - Ford Maverick - whatsapp,whatsapp,Ford,Maverick,3109,20,53199.21,1,0.64,2659.96,53199.21
2024-05-08,CAMP016,google_ads,Google Ads - Renault Kangoo - remarketing,remarketing,Renault,Kangoo,3998,70,76805.05,3,1.75,1097.21,25601.68
2024-05-08,CAMP037,meta_ads,Meta Ads - Peugeot Expert - trafico,trafico,Peugeot,Expert,3842,139,39013.28,9,3.62,280.67,4334.81
2024-05-08,CAMP002,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,976,43,15687.35,2,4.41,364.82,7843.67
2024-05-08,CAMP019,google_ads,Google Ads - Renault Alaskan - trafico,trafico,Renault,Alaskan,1904,74,62067.58,8,3.89,838.75,7758.45
2024-05-08,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,1426,54,20034.02,1,3.79,371.0,20034.02
2024-05-08,CAMP042,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,2866,98,89585.65,3,3.42,914.14,29861.88
2024-05-08,CAMP051,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,685,25,18884.17,2,3.65,755.37,9442.08
2024-05-08,CAMP057,meta_ads,Meta Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,6637,217,53983.48,4,3.27,248.77,13495.87
2024-05-08,CAMP001,google_ads,Google Ads - Peugeot 208 - lead_form,lead_form,Peugeot,208,8837,69,80979.81,3,0.78,1173.62,26993.27
2024-05-08,CAMP030,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,1226,45,32603.29,2,3.67,724.52,16301.64
2024-05-08,CAMP055,meta_ads,Meta Ads - Toyota Corolla - trafico,trafico,Toyota,Corolla,2018,58,66562.35,1,2.87,1147.63,66562.35
2024-05-09,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,2211,97,57177.74,4,4.39,589.46,14294.44
2024-05-09,CAMP010,google_ads,Google Ads - Renault Kangoo - whatsapp,whatsapp,Renault,Kangoo,4903,79,69131.65,3,1.61,875.08,23043.88
2024-05-09,CAMP049,meta_ads,Meta Ads - Fiat Cronos - trafico,trafico,Fiat,Cronos,801,32,18491.18,2,4.0,577.85,9245.59
2024-05-09,CAMP038,meta_ads,Meta Ads - Peugeot Expert - remarketing,remarketing,Peugeot,Expert,5123,46,69475.76,5,0.9,1510.34,13895.15
2024-05-09,CAMP055,meta_ads,Meta Ads - Toyota Corolla - trafico,trafico,Toyota,Corolla,2002,28,16730.88,2,1.4,597.53,8365.44
2024-05-09,CAMP027,google_ads,Google Ads - Chevrolet Tracker - whatsapp,whatsapp,Chevrolet,Tracker,2467,34,26705.54,2,1.38,785.46,13352.77
2024-05-09,CAMP041,meta_ads,Meta Ads - Toyota Corolla - lead_form,lead_form,Toyota,Corolla,1707,60,53251.96,2,3.51,887.53,26625.98
2024-05-09,CAMP029,google_ads,Google Ads - Ford Bronco Sport - whatsapp,whatsapp,Ford,Bronco Sport,3906,100,47499.06,11,2.56,474.99,4318.1
2024-05-09,CAMP043,meta_ads,Meta Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,1634,71,29117.53,7,4.35,410.11,4159.65
2024-05-09,CAMP008,google_ads,Google Ads - Chevrolet Tracker - remarketing,remarketing,Chevrolet,Tracker,1794,23,52143.89,1,1.28,2267.13,52143.89
2024-05-09,CAMP034,meta_ads,Meta Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,1525,60,24851.97,4,3.93,414.2,6212.99
2024-05-09,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,743,26,23530.88,1,3.5,905.03,23530.88
2024-05-09,CAMP016,google_ads,Google Ads - Renault Kangoo - remarketing,remarketing,Renault,Kangoo,6274,44,81886.78,3,0.7,1861.06,27295.59
2024-05-10,CAMP023,google_ads,Google Ads - Fiat Pulse - remarketing,remarketing,Fiat,Pulse,2606,20,46879.53,1,0.77,2343.98,46879.53
2024-05-10,CAMP017,google_ads,Google Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,6437,86,85212.54,2,1.34,990.84,42606.27
2024-05-10,CAMP008,google_ads,Google Ads - Chevrolet Tracker - remarketing,remarketing,Chevrolet,Tracker,1387,36,33850.72,0,2.6,940.3,
2024-05-10,CAMP036,meta_ads,Meta Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,1089,11,16045.69,0,1.01,1458.7,
2024-05-10,CAMP006,google_ads,Google Ads - Toyota Corolla - whatsapp,whatsapp,Toyota,Corolla,3510,53,82616.34,3,1.51,1558.8,27538.78
2024-05-10,CAMP060,meta_ads,Meta Ads - Volkswagen Amarok - whatsapp,whatsapp,Volkswagen,Amarok,1062,35,33814.0,2,3.3,966.11,16907.0
2024-05-10,CAMP028,google_ads,Google Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,3089,117,43062.98,10,3.79,368.06,4306.3
2024-05-10,CAMP014,google_ads,Google Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,4051,56,51119.5,4,1.38,912.85,12779.87
2024-05-10,CAMP010,google_ads,Google Ads - Renault Kangoo - whatsapp,whatsapp,Renault,Kangoo,4292,26,67713.72,0,0.61,2604.37,
2024-05-10,CAMP026,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,3372,117,83618.54,12,3.47,714.69,6968.21
2024-05-10,CAMP033,meta_ads,Meta Ads - Volkswagen Nivus - trafico,trafico,Volkswagen,Nivus,5263,171,66302.46,5,3.25,387.73,13260.49
2024-05-10,CAMP054,meta_ads,Meta Ads - Chevrolet S10 - remarketing,remarketing,Chevrolet,S10,1886,82,38279.61,6,4.35,466.82,6379.94
2024-05-10,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,5351,235,45822.66,25,4.39,194.99,1832.91
2024-05-10,CAMP022,google_ads,Google Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,896,5,25564.66,0,0.56,5112.93,
2024-05-10,CAMP004,google_ads,Google Ads - Peugeot Expert - lead_form,lead_form,Peugeot,Expert,6158,246,49438.55,15,3.99,200.97,3295.9
2024-05-11,CAMP053,meta_ads,Meta Ads - Chevrolet Spin - lead_form,lead_form,Chevrolet,Spin,1805,65,51245.42,1,3.6,788.39,51245.42
2024-05-11,CAMP002,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,4378,110,74703.62,5,2.51,679.12,14940.72
2024-05-11,CAMP037,meta_ads,Meta Ads - Peugeot Expert - trafico,trafico,Peugeot,Expert,2105,33,54565.78,2,1.57,1653.51,27282.89
2024-05-11,CAMP044,meta_ads,Meta Ads - Fiat Fastback - remarketing,remarketing,Fiat,Fastback,4746,90,76564.46,6,1.9,850.72,12760.74
2024-05-11,CAMP019,google_ads,Google Ads - Renault Alaskan - trafico,trafico,Renault,Alaskan,2034,79,63787.09,5,3.88,807.43,12757.42
2024-05-11,CAMP054,meta_ads,Meta Ads - Chevrolet S10 - remarketing,remarketing,Chevrolet,S10,1501,46,33055.12,1,3.06,718.59,33055.12
2024-05-11,CAMP015,google_ads,Google Ads - Ford Maverick - trafico,trafico,Ford,Maverick,3155,141,44004.88,7,4.47,312.09,6286.41
2024-05-11,CAMP034,meta_ads,Meta Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,610,20,14410.56,1,3.28,720.53,14410.56
2024-05-12,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,2828,36,89528.14,3,1.27,2486.89,29842.71
2024-05-12,CAMP006,google_ads,Google Ads - Toyota Corolla - whatsapp,whatsapp,Toyota,Corolla,2327,67,39437.33,7,2.88,588.62,5633.9
2024-05-12,CAMP013,google_ads,Google Ads - Renault Logan - lead_form,lead_form,Renault,Logan,2566,73,33741.85,6,2.84,462.22,5623.64
2024-05-12,CAMP025,google_ads,Google Ads - Ford Maverick - whatsapp,whatsapp,Ford,Maverick,6847,253,77512.36,18,3.7,306.37,4306.24
2024-05-12,CAMP041,meta_ads,Meta Ads - Toyota Corolla - lead_form,lead_form,Toyota,Corolla,4274,44,74245.13,0,1.03,1687.39,
2024-05-12,CAMP007,google_ads,Google Ads - Volkswagen Nivus - lead_form,lead_form,Volkswagen,Nivus,7083,230,84813.26,16,3.25,368.75,5300.83
2024-05-12,CAMP018,google_ads,Google Ads - Toyota SW4 - trafico,trafico,Toyota,SW4,1508,18,34803.68,1,1.19,1933.54,34803.68
2024-05-12,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,1074,25,17138.92,0,2.33,685.56,
2024-05-12,CAMP044,meta_ads,Meta Ads - Fiat Fastback - remarketing,remarketing,Fiat,Fastback,6779,169,76829.75,2,2.49,454.61,38414.87
2024-05-12,CAMP035,meta_ads,Meta Ads - Peugeot 3008 - whatsapp,whatsapp,Peugeot,3008,1300,10,39704.89,0,0.77,3970.49,
2024-05-12,CAMP029,google_ads,Google Ads - Ford Bronco Sport - whatsapp,whatsapp,Ford,Bronco Sport,2774,70,81007.46,8,2.52,1157.25,10125.93
2024-05-13,CAMP010,google_ads,Google Ads - Renault Kangoo - whatsapp,whatsapp,Renault,Kangoo,3019,67,76096.57,7,2.22,1135.77,10870.94
2024-05-13,CAMP006,google_ads,Google Ads - Toyota Corolla - whatsapp,whatsapp,Toyota,Corolla,1319,23,19859.23,1,1.74,863.44,19859.23
2024-05-13,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,2148,39,56567.04,2,1.82,1450.44,28283.52
2024-05-13,CAMP018,google_ads,Google Ads - Toyota SW4 - trafico,trafico,Toyota,SW4,4928,55,65978.16,4,1.12,1199.6,16494.54
2024-05-13,CAMP060,meta_ads,Meta Ads - Volkswagen Amarok - whatsapp,whatsapp,Volkswagen,Amarok,3477,97,35851.88,7,2.79,369.61,5121.7
2024-05-13,CAMP047,meta_ads,Meta Ads - Renault Logan - lead_form,lead_form,Renault,Logan,3037,121,55142.37,7,3.98,455.72,7877.48
2024-05-13,CAMP013,google_ads,Google Ads - Renault Logan - lead_form,lead_form,Renault,Logan,1156,21,23048.81,2,1.82,1097.56,11524.41
2024-05-13,CAMP028,google_ads,Google Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,3307,74,68285.54,4,2.24,922.78,17071.39
2024-05-13,CAMP038,meta_ads,Meta Ads - Peugeot Expert - remarketing,remarketing,Peugeot,Expert,5082,141,44457.77,16,2.77,315.3,2778.61
2024-05-13,CAMP059,meta_ads,Meta Ads - Renault Alaskan - whatsapp,whatsapp,Renault,Alaskan,1594,47,45297.9,2,2.95,963.79,22648.95
2024-05-13,CAMP019,google_ads,Google Ads - Renault Alaskan - trafico,trafico,Renault,Alaskan,1431,15,31248.0,1,1.05,2083.2,31248.0
2024-05-13,CAMP015,google_ads,Google Ads - Ford Maverick - trafico,trafico,Ford,Maverick,3561,126,56698.41,7,3.54,449.99,8099.77
2024-05-13,CAMP003,google_ads,Google Ads - Volkswagen Virtus - lead_form,lead_form,Volkswagen,Virtus,5377,201,43881.15,21,3.74,218.31,2089.58
2024-05-13,CAMP031,meta_ads,Meta Ads - Volkswagen Polo - trafico,trafico,Volkswagen,Polo,5111,41,48395.35,4,0.8,1180.37,12098.84
2024-05-13,CAMP023,google_ads,Google Ads - Fiat Pulse - remarketing,remarketing,Fiat,Pulse,3725,36,63342.62,1,0.97,1759.52,63342.62
2024-05-13,CAMP016,google_ads,Google Ads - Renault Kangoo - remarketing,remarketing,Renault,Kangoo,2954,24,50069.86,2,0.81,2086.24,25034.93
2024-05-14,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,2239,95,61405.3,9,4.24,646.37,6822.81
2024-05-14,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,4549,39,61046.05,1,0.86,1565.28,61046.05
2024-05-14,CAMP004,google_ads,Google Ads - Peugeot Expert - lead_form,lead_form,Peugeot,Expert,3683,57,81164.3,1,1.55,1423.94,81164.3
2024-05-14,CAMP045,meta_ads,Meta Ads - Chevrolet S10 - lead_form,lead_form,Chevrolet,S10,647,13,14015.09,1,2.01,1078.08,14015.09
2024-05-14,CAMP014,google_ads,Google Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,1691,22,35627.65,0,1.3,1619.44,
2024-05-14,CAMP034,meta_ads,Meta Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,5233,156,78638.42,9,2.98,504.09,8737.6
2024-05-14,CAMP010,google_ads,Google Ads - Renault Kangoo - whatsapp,whatsapp,Renault,Kangoo,5628,65,63754.45,1,1.15,980.84,63754.45
2024-05-14,CAMP036,meta_ads,Meta Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,825,12,23203.66,0,1.45,1933.64,
2024-05-14,CAMP060,meta_ads,Meta Ads - Volkswagen Amarok - whatsapp,whatsapp,Volkswagen,Amarok,4997,123,67010.4,5,2.46,544.8,13402.08
2024-05-14,CAMP032,meta_ads,Meta Ads - Fiat Pulse - lead_form,lead_form,Fiat,Pulse,834,16,19932.23,0,1.92,1245.76,
2024-05-14,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,1431,34,42371.84,3,2.38,1246.23,14123.95
2024-05-14,CAMP015,google_ads,Google Ads - Ford Maverick - trafico,trafico,Ford,Maverick,1514,16,23712.47,0,1.06,1482.03,
2024-05-14,CAMP044,meta_ads,Meta Ads - Fiat Fastback - remarketing,remarketing,Fiat,Fastback,6463,202,57660.03,16,3.13,285.45,3603.75
2024-05-14,CAMP041,meta_ads,Meta Ads - Toyota Corolla - lead_form,lead_form,Toyota,Corolla,1444,28,46977.41,0,1.94,1677.76,
2024-05-14,CAMP054,meta_ads,Meta Ads - Chevrolet S10 - remarketing,remarketing,Chevrolet,S10,3993,25,81362.56,0,0.63,3254.5,
2024-05-14,CAMP020,google_ads,Google Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,1644,23,51386.72,2,1.4,2234.21,25693.36
2024-05-15,CAMP025,google_ads,Google Ads - Ford Maverick - whatsapp,whatsapp,Ford,Maverick,1911,79,35628.53,6,4.13,450.99,5938.09
2024-05-15,CAMP033,meta_ads,Meta Ads - Volkswagen Nivus - trafico,trafico,Volkswagen,Nivus,1994,63,41368.77,4,3.16,656.65,10342.19
2024-05-15,CAMP005,google_ads,Google Ads - Chevrolet Cruze - lead_form,lead_form,Chevrolet,Cruze,2914,77,84338.16,2,2.64,1095.3,42169.08
2024-05-15,CAMP012,google_ads,Google Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,1103,21,37277.98,1,1.9,1775.14,37277.98
2024-05-15,CAMP042,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,4720,185,43494.36,5,3.92,235.1,8698.87
2024-05-15,CAMP010,google_ads,Google Ads - Renault Kangoo - whatsapp,whatsapp,Renault,Kangoo,1797,76,19530.15,4,4.23,256.98,4882.54
2024-05-15,CAMP023,google_ads,Google Ads - Fiat Pulse - remarketing,remarketing,Fiat,Pulse,2066,77,71272.92,7,3.73,925.62,10181.85
2024-05-15,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,943,12,30456.14,1,1.27,2538.01,30456.14
2024-05-15,CAMP047,meta_ads,Meta Ads - Renault Logan - lead_form,lead_form,Renault,Logan,3668,31,70953.48,2,0.85,2288.82,35476.74
2024-05-15,CAMP037,meta_ads,Meta Ads - Peugeot Expert - trafico,trafico,Peugeot,Expert,678,5,20928.96,0,0.74,4185.79,
2024-05-15,CAMP022,google_ads,Google Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,1932,81,59309.6,3,4.19,732.22,19769.87
2024-05-15,CAMP030,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,3654,162,66500.61,12,4.43,410.5,5541.72
2024-05-15,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,1861,42,27579.29,1,2.26,656.65,27579.29
2024-05-15,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,2237,84,27693.03,8,3.76,329.68,3461.63
2024-05-15,CAMP018,google_ads,Google Ads - Toyota SW4 - trafico,trafico,Toyota,SW4,1138,34,26999.07,2,2.99,794.09,13499.54
2024-05-15,CAMP043,meta_ads,Meta Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,933,38,27876.09,2,4.07,733.58,13938.04
2024-05-16,CAMP037,meta_ads,Meta Ads - Peugeot Expert - trafico,trafico,Peugeot,Expert,2717,53,56488.87,4,1.95,1065.83,14122.22
2024-05-16,CAMP035,meta_ads,Meta Ads - Peugeot 3008 - whatsapp,whatsapp,Peugeot,3008,4741,40,55578.39,2,0.84,1389.46,27789.2
2024-05-16,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,4169,37,41337.22,3,0.89,1117.22,13779.07
2024-05-16,CAMP005,google_ads,Google Ads - Chevrolet Cruze - lead_form,lead_form,Chevrolet,Cruze,3152,47,35261.7,3,1.49,750.25,11753.9
2024-05-16,CAMP022,google_ads,Google Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,2691,114,37811.74,12,4.24,331.68,3150.98
2024-05-16,CAMP012,google_ads,Google Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,1171,10,31607.78,1,0.85,3160.78,31607.78
2024-05-16,CAMP044,meta_ads,Meta Ads - Fiat Fastback - remarketing,remarketing,Fiat,Fastback,8734,248,87512.96,25,2.84,352.87,3500.52
2024-05-16,CAMP047,meta_ads,Meta Ads - Renault Logan - lead_form,lead_form,Renault,Logan,3938,84,84681.11,1,2.13,1008.11,84681.11
2024-05-16,CAMP053,meta_ads,Meta Ads - Chevrolet Spin - lead_form,lead_form,Chevrolet,Spin,6040,147,66406.4,16,2.43,451.74,4150.4
2024-05-16,CAMP042,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,3691,70,32518.14,2,1.9,464.54,16259.07
2024-05-16,CAMP034,meta_ads,Meta Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,1329,15,38094.22,1,1.13,2539.61,38094.22
2024-05-16,CAMP032,meta_ads,Meta Ads - Fiat Pulse - lead_form,lead_form,Fiat,Pulse,2101,66,69242.07,7,3.14,1049.12,9891.72
2024-05-16,CAMP013,google_ads,Google Ads - Renault Logan - lead_form,lead_form,Renault,Logan,3047,130,30378.14,14,4.27,233.68,2169.87
2024-05-16,CAMP014,google_ads,Google Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,2331,17,66841.08,2,0.73,3931.83,33420.54
2024-05-17,CAMP039,meta_ads,Meta Ads - Chevrolet Cruze - trafico,trafico,Chevrolet,Cruze,1712,42,29894.37,4,2.45,711.77,7473.59
